b'location_id',b'location'
18151,"Black Hills,SD"
18152,"Kennebec,SD"
18153,"Rapid City, Sioux Falls,SD"
18154,"Sioux Falls, SD,SD"
18155,"Turkey Ridge,SD"
18156,"Stephan,SD"
18157,Hurley 
18158,"Ft. Thompson,SD"
18159,"Vermillion,SD"
18160,"Oglala,SD"
18161,"Rock Hill,SD"
18162,"Lake Byron,SD"
18163,Burke 
18164,"Sturgis,SD"
18165,Salem/Montrose 
18166,"Rapid City/ Box Elder,SD"
18167,Dupree VOR 
18168,"Lead,SD"
18169,"Spearfish Canyon,SD"
18170,"New Effington,SD"
18171,"Pickstown,SD"
18172,"Little River,SD"
18173,"Webster,SD"
18174,"Rockerville,SD"
18175,"Iroquois,SD"
18176,"Springfield,SD"
18177,"DeSmet,SD"
18178,"Wolsey,SD"
18179,Red Shirt 
18180,"Hwy. 90,SD"
18181,"Northern Oglala,SD"
18182,"Bridgewater,SD"
18183,"Midland,SD"
18184,"McCook Lake,SD"
18185,"Marty,SD"
18186,"Spencer,SD"
18187,"Belle Fourche,SD"
18188,"Marion,SD"
18189,"Newell area,SD"
18190,"Hot Springs and Custer,SD"
18191,"Summit,SD"
18192,"Rapid City area,SD"
18193,"Martin,SD"
18194,"Strandburg,SD"
18195,"Baltic,SD"
18196,"Cactus Flat,SD"
18197,"Philip,SD"
18198,"Nunda,SD"
18199,"White Owl,SD"
18200,Zell 
18201,Yankton 
18202,"Badlands,SD"
18203,Rapid City 
18204,Interior 
18205,"Howard/Artesian,SD"
18206,"Piney Flats,TN"
18207,"Powell,TN"
18208,"Fayetteville,TN"
18209,"LaVergne,TN"
18210,"Chattanooga,TN"
18211,"Clarksville,TN"
18212,"Memphis,TN"
18213,"Algood,TN"
18214,"Kingsport,TN"
18215,"Johnson City,TN"
18216,"Clinton,TN"
18217,"Nashville,TN"
18218,"Loudon,TN"
18219,"Jackson,TN"
18220,"Christiana,TN"
18221,"Hixson,TN"
18222,"Farragut,TN"
18223,"Lancing,TN"
18224,"Portland,TN"
18225,"Charleston,TN"
18226,"Elizabethton,TN"
18227,"Maryville,TN"
18228,"Andersonville,TN"
18229,"Lake Tanis,TN"
18230,"Gordonsville,TN"
18231,"Jonesborough,TN"
18232,"Knoxville,TN"
18233,"Great Smokey Mountains National Park,TN"
18234,"Blountville,TN"
18235,"Franklin,TN"
18236,"Bybee,TN"
18237,"Gatlinburg,TN"
18238,"Murfreesboro,TN"
18239,"Millington,TN"
18240,"Bristol,TN"
18241,"Waverly,TN"
18242,"Morristown,TN"
18243,"Oak Ridge,TN"
18244,"Dyersburg,TN"
18245,"Hermitage,TN"
18246,"White House,TN"
18247,"Harrogate,TN"
18248,"Pigeon Forge,TN"
18249,"Ten Mile,TN"
18250,"Lebanon,TN"
18251,"Newbern,TN"
18252,"Trezevant,TN"
18253,"Gray,TN"
18254,"Blaine,TN"
18255,"Columbia,TN"
18256,"Hendersonville,TN"
18257,"Bristol tn and bristol va,TN"
18258,"Mt. Juliet,TN"
18259,"Eads,TN"
18260,"Bellevue,TN"
18261,"Smyrna,TN"
18262,"Rogersville,TN"
18263,"Goodlettsville,TN"
18264,"Gallatin,TN"
18265,"Cleveland,TN"
18266,"Byrdstown,TN"
18267,"Shelbyville,TN"
18268,"Ivy Bluff,TN"
18269,"Bean Station,TN"
18270,"Spring Hill,TN"
18271,"Lupton City,TN"
18272,"Ten mile,TN"
18273,"Rover,TN"
18274,"Antioch,TN"
18275,"Ten Mile to Knox,TN"
18276,"Huntingdon,TN"
18277,"Dayton,TN"
18278,"Seymour,TN"
18279,"Lynnville,TN"
18280,"Lenoir City,TN"
18281,"Bluff City,TN"
18282,"Smithville,TN"
18283,"Pulaski,TN"
18284,"Signal Mountain,TN"
18285,"Brentwood,TN"
18286,"Soddy Daisy,TN"
18287,"Soddy Daisy/Hixson,TN"
18288,"Henderson,TN"
18289,"Arlington,TN"
18290,"Tazewell,TN"
18291,"Rockwood,TN"
18292,"Lewisburg,TN"
18293,"Crossville,TN"
18294,"Greeneville,TN"
18295,"Hartford,TN"
18296,"Boones Creek,TN"
18297,"Spring City,TN"
18298,"Decatur,TN"
18299,"Moss,TN"
18300,"Jefferson City,TN"
18301,"Adamsville,TN"
18302,"Old Hickory,TN"
18303,"Tullahoma,TN"
18304,"Kingston,TN"
18305,"Mount Juliet,TN"
18306,"Toone,TN"
18307,"Gallatin/Hendersonville/Madison,TN"
18308,"Mountain City,TN"
18309,"Petersburg,TN"
18310,"McKenzie,TN"
18311,"Erwin,TN"
18312,"Livingston,TN"
18313,"Greenback,TN"
18314,"Friendsville,TN"
18315,"Munford,TN"
18316,"McMinnville,TN"
18317,Nashville 
18318,"Murpheesboro,TN"
18319,"Bartlett,TN"
18320,"Flintville,TN"
18321,"Atoka,TN"
18322,"Ooltewah,TN"
18323,"Lake City,TN"
18324,"Alcoa,TN"
18325,"Madison,TN"
18326,"Savannah,TN"
18327,"Johnson city,TN"
18328,"Louisville,TN"
18329,"La Vergne,TN"
18330,"Talbott,TN"
18331,"Harriman,TN"
18332,"Forest Hills,TN"
18333,"Flat Creek,TN"
18334,"Parkers Cross Road,TN"
18335,"Eva,TN"
18336,"Goodletsville,TN"
18337,"Wartrace,TN"
18338,"Celina,TN"
18339,"Lynchburg,TN"
18340,"Ripley,TN"
18341,"Springfield,TN"
18342,"Rockford,TN"
18343,"Camden,TN"
18344,"Ft. Campbell,TN"
18345,"Woodbury,TN"
18346,"Sevierville,TN"
18347,"Manchester,TN"
18348,"Cosby,TN"
18349,"Sweetwater,TN"
18350,"Russellville,TN"
18351,"Briceville,TN"
18352,"Collierville,TN"
18353,"Murfeesboro,TN"
18354,"Chapmansboro,TN"
18355,"Butler,TN"
18356,"Fayatteville,TN"
18357,"Athens,TN"
18358,East Ridge 
18359,"Unionville,TN"
18360,"Medina,TN"
18361,"Covington,TN"
18362,"Burns,TN"
18363,"Lakeland,TN"
18364,"Dandridge,TN"
18365,"Sneedville,TN"
18366,"Austin,TN"
18367,"Sewanee,TN"
18368,"Sale Creek,TN"
18369,"Milan,TN"
18370,"Whitesburg,TN"
18371,"Talbot,TN"
18372,"Cottontown,TN"
18373,"Martin,TN"
18374,"Roan Mountain,TN"
18375,"Oakland,TN"
18376,"Townsend,TN"
18377,"Lafayette,TN"
18378,"Nolensville,TN"
18379,"Rockvale,TN"
18380,"Charlotte,TN"
18381,"South Fulton,TN"
18382,"Hendersville,TN"
18383,"Cornersville,TN"
18384,"Sevierville/Pigeon Forge,TN"
18385,"Mason,TN"
18386,"Lobelville,TN"
18387,"Drummonds,TN"
18388,"Alamo,TN"
18389,"Piperton/Rossville,TN"
18390,"Normandy,TN"
18391,"Big Rock,TN"
18392,"Ashland City,TN"
18393,"MCewen,TN"
18394,"Hohenwald,TN"
18395,"Hampton,TN"
18396,"Lawrenceburg,TN"
18397,"Apison,TN"
18398,"Deer Lodge,TN"
18399,"Oneida,TN"
18400,"johnson city,TN"
18401,"Lavergne,TN"
18402,"Alto,TN"
18403,"Benton,TN"
18404,"Madisonville,TN"
18405,"Estill Springs,TN"
18406,"Quebeck,TN"
18407,"Thompson\\\\\\'s Station,TN"
18408,"Murfeesboro/Smyrna,TN"
18409,"Newport,TN"
18410,"Paris Landing,TN"
18411,"Franklin/Brentwood,TN"
18412,"Nashville/Brentwood,TN"
18413,"Fairview,TN"
18414,"Lafollette,TN"
18415,"Thompsons Station,TN"
18416,"Carthage,TN"
18417,"Whitwell,TN"
18418,"Cordova,TN"
18419,"Smryna,TN"
18420,"Church Hill,TN"
18421,"Summertown,TN"
18422,"Joelton,TN"
18423,"Sweeteater,TN"
18424,"Monterey,TN"
18425,"League City,TN"
18426,"Clarksvile,TN"
18427,"Erin,TN"
18428,"Friendship,TN"
18429,"Ocoee,TN"
18430,"Dyer,TN"
18431,"Speedwell,TN"
18432,"Dickson,TN"
18433,"Bradyville,TN"
18434,"Sharps Chapel,TN"
18435,"Moshiem,TN"
18436,"Indian Mound,TN"
18437,"New Tazewell,TN"
18438,"Knoxvile,TN"
18439,"Nicolosi, Sicily "
18440,"Pleasant Shade,TN"
18441,"Cookeville,TN"
18442,"Winchester,TN"
18443,Knoxville and Cleveland 
18444,"Afton,TN"
18445,"Panama City Beach,TN"
18446,"Linoir City,TN"
18447,"Luminary,TN"
18448,"Jefferson,TN"
18449,"Washburn,TN"
18450,Shelbyville 
18451,"Coopertown,TN"
18452,"Westmoreland,TN"
18453,"Vanleer,TN"
18454,"Corryton,TN"
18455,"Tellico Plains,TN"
18456,"Springville,TN"
18457,"Loretto,TN"
18458,"Myrtle Beach,TN"
18459,"Lexington,TN"
18460,"Palmersville,TN"
18461,"Watertown,TN"
18462,"Euless,TN"
18463,"Rickman,TN"
18464,"Bartlett/Memphis,TN"
18465,"Henning,TN"
18466,"Townsend/Maryville,TN"
18467,"Baileyton,TN"
18468,"Parkers Cross Roads,TN"
18469,"Bell Buckle,TN"
18470,"White Bluff,TN"
18471,"Hendersonvlle,TN"
18472,"Tennessee Ridge,TN"
18473,Weber City 
18474,"College Grove,TN"
18475,"Kimball,TN"
18476,"Clifton,TN"
18477,"Oliver Springs,TN"
18478,"Cerrillos,TN"
18479,"Gladeville,TN"
18480,"unkown,TN"
18481,"Telford,TN"
18482,"Morrison,TN"
18483,"Lenior City,TN"
18484,Maynardville 
18485,"Rutledge,TN"
18486,Lyme Regis 
18487,"Chestnut Hill,TN"
18488,"Brownsville,TN"
18489,"Brighton,TN"
18490,"Mayland,TN"
18491,"Lenoir,TN"
18492,"Bulls Gap,TN"
18493,"Ridgetop,TN"
18494,"Signal Mtn.,TN"
18495,"Knoxville/Alcoa,TN"
18496,"Fayettville,TN"
18497,"Tracy City,TN"
18498,Asheville/Johnson City 
18499,"Sunbright,TN"
18500,"Watauga,TN"
18501,"Dale Hollow Lake,TN"
18502,"Millersville,TN"
18503,"Baxter,TN"
18504,"Garden City Beach,TN"
18505,"Paris,TN"
18506,"Heiskell,TN"
18507,"Mosheim,TN"
18508,"Pleasant View,TN"
18509,"Pinson,TN"
18510,"Middleton,TN"
18511,"Greenville,TN"
18512,"Franklin/Nashville,TN"
18513,"Bethpage,TN"
18514,"Olive Hill,TN"
18515,"Germantown,TN"
18516,"Kodak,TN"
18517,"Signal Mtn,TN"
18518,"Culleoka,TN"
18519,"Ardmore,TN"
18520,Cordova 
18521,"Chapel Hill,TN"
18522,"Gray/Johnson City,TN"
18523,Mt. Juliet  
18524,"Sparta,TN"
18525,"Strawberry Plains,TN"
18526,"Cumberland,TN"
18527,"Primm Springs,TN"
18528,"Roellen-Dyersburg area,TN"
18529,"Pegram,TN"
18530,"Dover,TN"
18531,"Eagleville,TN"
18532,"Surgoinsville,TN"
18533,"Adams,TN"
18534,"Crestline,TN"
18535,"Banner,TN"
18536,"Reliance,TN"
18537,"Hartsville,TN"
18538,Clingman\\\\\\'s Dome 
18539,"Kingston Springs,TN"
18540,"Murphreesboro,TN"
18541,"Pioneer,TN"
18542,"Jellico,TN"
18543,"Jamestown,TN"
18544,"Old Fort,TN"
18545,"Houston County,TN"
18546,Lake City 
18547,"Union City,TN"
18548,"Milton,TN"
18549,"Sumner county,TN"
18550,"Bolivar,TN"
18551,"Maryville/Sevierville,TN"
18552,"Smithville/Sink Creek,TN"
18553,"Rogerville,TN"
18554,"McEwen,TN"
18555,Piney (Lawrence County 
18556,I-81 
18557,Joelton 
18558,"Mount Carmel,TN"
18559,"Delano,TN"
18560,Lancing 
18561,Stouthill 
18562,Tennessee 
18563,"Brush Creek,TN"
18564,"Green Co.,TN"
18565,"Henry,TN"
18566,Murfreesboro 
18567,"Mt. City,TN"
18568,"West Memphis,TN"
18569,"Tallassee,TN"
18570,"White Pine,TN"
18571,"Shackle Island community of Hendersonville,TN"
18572,"Laffolette,TN"
18573,"Etowah,TN"
18574,"Tellicoplains,TN"
18575,Oak Ridge 
18576,"Eidson,TN"
18577,"Tullahoma County,TN"
18578,Hendersonville 
18579,"Humboldt,TN"
18580,Franklin 
18581,"Maynardville,TN"
18582,"Middle Valley,TN"
18583,"Huntsville,TN"
18584,"Englewood,TN"
18585,"Greenbriar,TN"
18586,"Hampshire,TN"
18587,"San Angelo,TX"
18588,"Fort Worth,TX"
18589,"Lake Conroe,TX"
18590,"Waco,TX"
18591,"Ingram,TX"
18592,"Atascocta,TX"
18593,"Dallas,TX"
18594,"Irving,TX"
18595,"Bryan,TX"
18596,"Longview,TX"
18597,"Harper,TX"
18598,"Liberty Hill,TX"
18599,"Carmine,TX"
18600,"Hutto,TX"
18601,"Katy,TX"
18602,"Selma,TX"
18603,"San Antonio,TX"
18604,"Lakehills,TX"
18605,"Newport,TX"
18606,"Uhland,TX"
18607,"Conroe,TX"
18608,"Poteet,TX"
18609,"Austin,TX"
18610,"Dickinson,TX"
18611,"Cleburne,TX"
18612,"Texhoma,TX"
18613,"Bivins,TX"
18614,"Garland,TX"
18615,"Richardson,TX"
18616,"Pearland,TX"
18617,Lake Jackson 
18618,"Fayetteville,TX"
18619,"Corpus Christi,TX"
18620,"Seguin,TX"
18621,"McKinney,TX"
18622,"Euless,TX"
18623,"Dripping Springs,TX"
18624,"Alvin,TX"
18625,"Houston,TX"
18626,"Robstown,TX"
18627,"Burnet,TX"
18628,"Alvord,TX"
18629,"Krum,TX"
18630,"Carrollton,TX"
18631,"Copperas Cove,TX"
18632,"Mansfield,TX"
18633,"Granbury,TX"
18634,"Kerrville,TX"
18635,"Murphy,TX"
18636,"Plano,TX"
18637,"Millsap,TX"
18638,"Amarillo,TX"
18639,"Dayton,TX"
18640,"Alice,TX"
18641,"Springtown,TX"
18642,"Frisco,TX"
18643,"San Marcos,TX"
18644,"Pharr,TX"
18645,"Moore,TX"
18646,"Atascosa,TX"
18647,"Jamaica Beach,TX"
18648,"Pflugerville,TX"
18649,"Angleton,TX"
18650,"Spring,TX"
18651,"Cedar Park,TX"
18652,"Baytown,TX"
18653,"Mauriceville/Buna,TX"
18654,"Kemp,TX"
18655,"Del Valle,TX"
18656,"Round Rock,TX"
18657,"College Station,TX"
18658,"Hurst,TX"
18659,"New Braunfels,TX"
18660,"Texas City,TX"
18661,"Denton,TX"
18662,"El Paso,TX"
18663,"Friendswood,TX"
18664,"Cypress,TX"
18665,"Abilene,TX"
18666,"Woodville,TX"
18667,"Big Spring,TX"
18668,"Kingsville,TX"
18669,"Haltom City,TX"
18670,"Jarrell,TX"
18671,"Horizon City,TX"
18672,"Leander-Jarrell,TX"
18673,"Lake Kiowa,TX"
18674,"Boerne,TX"
18675,"Rowlett,TX"
18676,"Navasota,TX"
18677,"Arlington,TX"
18678,"Lubbock,TX"
18679,"Lorenzo,TX"
18680,"Wylie and Rowlett,TX"
18681,"Wichita Falls,TX"
18682,"Los Fresnos,TX"
18683,"Paris,TX"
18684,"Leander,TX"
18685,"La Porte,TX"
18686,"Laredo,TX"
18687,"Stanton,TX"
18688,"Highland Village,TX"
18689,"Huntington,TX"
18690,"Mineola,TX"
18691,"Road,TX"
18692,"Pasadena,TX"
18693,"Odessa,TX"
18694,"Goliad,TX"
18695,"Bay City,TX"
18696,"Victoria,TX"
18697,"Port Isabel,TX"
18698,"New Boston,TX"
18699,"Flowermound,TX"
18700,"Gatesville,TX"
18701,"Allen,TX"
18702,"none,TX"
18703,"San Benito,TX"
18704,"Mt. Pleasant,TX"
18705,Corpus Christi 
18706,"Electra,TX"
18707,"Grapevine,TX"
18708,"Wimberley,TX"
18709,"Lewisville,TX"
18710,"Kaufman,TX"
18711,"Groveton,TX"
18712,"Wylie,TX"
18713,"Burleson,TX"
18714,"Perryville,TX"
18715,"Dimmit,TX"
18716,"Old Town Katy,TX"
18717,"Diboll,TX"
18718,"Winnsboro,TX"
18719,"Van Horn,TX"
18720,"Leagueville,TX"
18721,"Brazoria,TX"
18722,"Mathis,TX"
18723,"Roasharon,TX"
18724,Dallas 
18725,"Mercedes,TX"
18726,"Carrolton,TX"
18727,"Colleyville,TX"
18728,"Galveston,TX"
18729,"Pilot Point,TX"
18730,"Seabrook,TX"
18731,"Kyle,TX"
18732,"Sugar Land,TX"
18733,"Coppell,TX"
18734,"Little Elm,TX"
18735,"Beeville-Kennedy,TX"
18736,"Flower Mound,TX"
18737,"Pollock,TX"
18738,"Bertram,TX"
18739,"Keller,TX"
18740,Texas 
18741,"Montgomery,TX"
18742,"Ft. Worth,TX"
18743,"Midland,TX"
18744,"Mesquite,TX"
18745,"Haslet,TX"
18746,"Marfa,TX"
18747,"Kingwood,TX"
18748,"Whitehouse,TX"
18749,"Ft. Stockton,TX"
18750,"Shady Grove,TX"
18751,"Nacogdoches,TX"
18752,"Coleman,TX"
18753,"Miami,TX"
18754,"Spring Branch,TX"
18755,"Santa Fe,TX"
18756,"Gladewater,TX"
18757,"Callallen/Orange Grove,TX"
18758,"Big Wells,TX"
18759,"Walburg,TX"
18760,"Helotes,TX"
18761,"Frost,TX"
18762,"Stafford,TX"
18763,"Webster,TX"
18764,"Salado/Jarrell,TX"
18765,"Buda,TX"
18766,"Henderson,TX"
18767,"Converse,TX"
18768,"Desoto,TX"
18769,"Sanger,TX"
18770,"Bandera,TX"
18771,"Lexington,TX"
18772,"Hughes Springs,TX"
18773,"Harlingen,TX"
18774,"Porter,TX"
18775,"Kemah,TX"
18776,"Brenham,TX"
18777,"Riverside,TX"
18778,"Newark,TX"
18779,"Woodlands,TX"
18780,"Edinburg,TX"
18781,"Humble,TX"
18782,"Holland,TX"
18783,"Sulphur Springs,TX"
18784,"Cross Plains,TX"
18785,"Valley View,TX"
18786,"Carrolltom,TX"
18787,"Rio Hondo,TX"
18788,"Celina,TX"
18789,"Schulenburg,TX"
18790,"League City,TX"
18791,"Richmond,TX"
18792,"Gainesville,TX"
18793,"Ferris,TX"
18794,"Port Neches,TX"
18795,"Grand Prairie,TX"
18796,"Pinehurst,TX"
18797,"Huntsville,TX"
18798,"Hillsboro,TX"
18799,"Monaville,TX"
18800,Amarillo 
18801,"Haltom,TX"
18802,"Lago Vista,TX"
18803,"Cedar Hill,TX"
18804,"Eustace,TX"
18805,"Houston/Meyerland,TX"
18806,"Atascocita,TX"
18807,"Tyler,TX"
18808,"Morton,TX"
18809,"Menard,TX"
18810,"Borger,TX"
18811,"Comfort,TX"
18812,"Katy/Fulshear,TX"
18813,"Von Ormy,TX"
18814,"Ricardo,TX"
18815,"Cedar Creek,TX"
18816,"Forney,TX"
18817,"Livingston,TX"
18818,"Thorndale,TX"
18819,"Quitman,TX"
18820,"Spicewood,TX"
18821,"Whitewright,TX"
18822,"Bastrop,TX"
18823,"Rowlett, Sachse/Garland,TX"
18824,"Gun Barrel City,TX"
18825,"Brownsville,TX"
18826,"Wolfforth,TX"
18827,"Taylor,TX"
18828,"Goldthwaite,TX"
18829,"Johnson City,TX"
18830,"Freeport,TX"
18831,"Vidor,TX"
18832,"Lufkin,TX"
18833,"Peaster,TX"
18834,"St. Hedwig,TX"
18835,Fort Stockton 
18836,"Lampasas/Evant,TX"
18837,"Mckinney,TX"
18838,"Mission,TX"
18839,"Texarkana,TX"
18840,"Pantego,TX"
18841,"Maud,TX"
18842,"North Zulch,TX"
18843,"Port Arthur,TX"
18844,"Warren,TX"
18845,Houston 
18846,"Waxahachie,TX"
18847,"Breckenridge,TX"
18848,"Fritch,TX"
18849,"Lake Ft Phantom,TX"
18850,"Hockley,TX"
18851,"Scurry,TX"
18852,"Nixon,TX"
18853,"Lake Tawakoni,TX"
18854,"Garden Ridge,TX"
18855,"McAllen,TX"
18856,"Crystal City,TX"
18857,Crystal Spring 
18858,"Palestine,TX"
18859,"Marshall,TX"
18860,"Aubrey,TX"
18861,"Palacios,TX"
18862,"Sweeny,TX"
18863,"The Colony,TX"
18864,"Weslaco,TX"
18865,"Lometa,TX"
18866,"Wizard Wells,TX"
18867,"Tomball,TX"
18868,"Pipe Creek,TX"
18869,"Pampa,TX"
18870,"Sisterdale/Sister Creek,TX"
18871,"Aubrey/Frisco,TX"
18872,"Uvalde,TX"
18873,"Manor,TX"
18874,"Magnolia,TX"
18875,"Sachse,TX"
18876,"Childress,TX"
18877,"Killeen,TX"
18878,"Pyote,TX"
18879,"Buna,TX"
18880,"Kerville,TX"
18881,"Azle,TX"
18882,"Glen Rose,TX"
18883,"Lake Jackson,TX"
18884,"Concan,TX"
18885,"Georgetown,TX"
18886,"Commerce,TX"
18887,"Watauga,TX"
18888,"Anna,TX"
18889,"San antonio,TX"
18890,"Missourri City,TX"
18891,"Lake Dallas,TX"
18892,"Ingleside,TX"
18893,"Athens,TX"
18894,"The Woodlands,TX"
18895,"Fillmore,TX"
18896,"Seminole,TX"
18897,Lexington 
18898,"Weatherford,TX"
18899,"Lakeway,TX"
18900,"Tilden,TX"
18901,"Hudson Bend,TX"
18902,"Sullivan City,TX"
18903,"Sherman,TX"
18904,"Whitney,TX"
18905,"Princeton,TX"
18906,"Snyder,TX"
18907,"Fowlerton,TX"
18908,"Orange,TX"
18909,"Cotulla,TX"
18910,"Round Mountain,TX"
18911,"Lone Grove,TX"
18912,"Huffman,TX"
18913,"Winters,TX"
18914,"China Spring,TX"
18915,"Millican,TX"
18916,"Salt Lake City,TX"
18917,"Chester,TX"
18918,"Crosby,TX"
18919,"Dallas-Fort Worth,TX"
18920,"Smithville,TX"
18921,"La Marque,TX"
18922,"Canyon Lake,TX"
18923,Seagoville 
18924,"Karne City,TX"
18925,"Ovilla,TX"
18926,"Cameron,TX"
18927,Cameron 
18928,"Gunter,TX"
18929,"Rye,TX"
18930,"Rockport,TX"
18931,"Blum,TX"
18932,"Alvarado,TX"
18933,"Rancho Viejo,TX"
18934,"Harker Heights,TX"
18935,"Needville,TX"
18936,"Aquilla,TX"
18937,"Benbrook,TX"
18938,Cotulla 
18939,"Petersburg,TX"
18940,"Jonah,TX"
18941,"Temple,TX"
18942,"Granger,TX"
18943,"Comanche,TX"
18944,"Midlothian,TX"
18945,"Brownwood,TX"
18946,"Lampasas,TX"
18947,San Saban/Lampasas 
18948,Seguin 
18949,"Mineral Wells,TX"
18950,"Gary/Gary City,TX"
18951,"Hewitt,TX"
18952,"Mason,TX"
18953,"Caldwell,TX"
18954,"Providence Village,TX"
18955,"Ennis,TX"
18956,"Clear Lake,TX"
18957,Kerrville 
18958,"Colorado City,TX"
18959,"Cuero,TX"
18960,"Brownfield,TX"
18961,"Rhome,TX"
18962,"Terrell,TX"
18963,"Bedford,TX"
18964,"New Caney,TX"
18965,"Portland,TX"
18966,"Mabank,TX"
18967,"Cibolo,TX"
18968,"Mount Pleasant,TX"
18969,"Pidcoke,TX"
18970,"Lake Worth,TX"
18971,"Bowie,TX"
18972,"Edna,TX"
18973,"Devine,TX"
18974,"Real County,TX"
18975,"Sour lake,TX"
18976,"Royse City,TX"
18977,"Lewisville Tx,TX"
18978,"Austin/Florence,TX"
18979,Livingston 
18980,"Texas city,TX"
18981,"Crowley,TX"
18982,"Cleveland,TX"
18983,"Mansfield and Terrell,TX"
18984,"Alpine,TX"
18985,"Ben Wheeler,TX"
18986,"Fort Stockton,TX"
18987,"Quinlan,TX"
18988,"Beaumont,TX"
18989,"Tomaball,TX"
18990,"De Leon,TX"
18991,"Avinger,TX"
18992,"Palestine/Elkhart,TX"
18993,"Stagecoach,TX"
18994,"Bayview,TX"
18995,"Crandall,TX"
18996,"Pleasanton,TX"
18997,"Crystal Beach,TX"
18998,"Panhandle,TX"
18999,"Elkhart,TX"
19000,"Old River-Winfree,TX"
19001,"Kilgore,TX"
19002,"Center City,TX"
19003,Rockport 
19004,"Grand prairie,TX"
19005,"Eagle mountain,TX"
19006,"Anson,TX"
19007,"Bangs,TX"
19008,"Lantana,TX"
19009,"Morgans Point Resort,TX"
19010,"Hooks,TX"
19011,"Field Store,TX"
19012,"Shallowater,TX"
19013,"Del Rio,TX"
19014,"Eagle Pass,TX"
19015,"Fulshear,TX"
19016,"Boyd,TX"
19017,"Bronco,TX"
19018,"Payne Springs,TX"
19019,"Sloan,TX"
19020,Wheatland 
19021,"Bonham,TX"
19022,"Carthage,TX"
19023,"Humbel,TX"
19024,"Atascosita,TX"
19025,"South Padre,TX"
19026,"Millersville,TX"
19027,"Red Oak,TX"
19028,"Belton,TX"
19029,"Paint Rock,TX"
19030,"Wills Point,TX"
19031,"Rockwall,TX"
19032,Snyder 
19033,"Plainview,TX"
19034,"Kermit,TX"
19035,"Watauga/Fort Worth,TX"
19036,"Ovalo,TX"
19037,"Presidio,TX"
19038,"Southlake,TX"
19039,"Fredericksburg,TX"
19040,"Fort Worth/Ben Brook,TX"
19041,"Royce City,TX"
19042,Lipan 
19043,Italy/Waxachacie 
19044,"Mt. Vernon,TX"
19045,"Lake Texoma,TX"
19046,"Morgan Mill,TX"
19047,"Echo,TX"
19048,"Barstow,TX"
19049,Porter 
19050,"Rosenberg,TX"
19051,"Fred,TX"
19052,"Royce City/Rockwall,TX"
19053,"Floresville,TX"
19054,"Bogata,TX"
19055,Coleman 
19056,"Emory-Yantis,TX"
19057,"Kildare,TX"
19058,"Jacksonville,TX"
19059,"Groesbeck,TX"
19060,"Terlingua,TX"
19061,"Seagoville,TX"
19062,"Cross Roads,TX"
19063,"Moran,TX"
19064,"Chalk Hill,TX"
19065,"La Pryor,TX"
19066,"Levelland,TX"
19067,"Kennedale,TX"
19068,"Fannett,TX"
19069,"Lindale,TX"
19070,"Junction,TX"
19071,"Eldorado,TX"
19072,"Reno,TX"
19073,"Stephenville,TX"
19074,"New Waverly,TX"
19075,Galveston 
19076,"Sonora,TX"
19077,"Lamesa,TX"
19078,"Addison,TX"
19079,Arlington 
19080,"Santa Anna,TX"
19081,"Aransas Pass,TX"
19082,"Ballinger,TX"
19083,"Pierce,TX"
19084,"Hallettsville,TX"
19085,"Nederland,TX"
19086,"Charlotte,TX"
19087,"Dublin,TX"
19088,"Poth,TX"
19089,"Riesel,TX"
19090,"Rising Star,TX"
19091,"Winnie,TX"
19092,"Fort Hood,TX"
19093,"Cistern,TX"
19094,"Tatum,TX"
19095,Trinity and Riverside 
19096,"Van Alstyne,TX"
19097,"Mexia,TX"
19098,"Big Bend Park,TX"
19099,"Mico,TX"
19100,"Burkeville,TX"
19101,"Leakey,TX"
19102,"Richland Hills,TX"
19103,"Walnut Springs,TX"
19104,"Sidney,TX"
19105,"Santo,TX"
19106,"Deleon,TX"
19107,"Eastland,TX"
19108,"Post,TX"
19109,"Cushing,TX"
19110,"Houston/Tomball,TX"
19111,"San Juan,TX"
19112,"Aspermont,TX"
19113,"Martindale,TX"
19114,"Graford,TX"
19115,"Lindsay,TX"
19116,"Saginaw/Azle,TX"
19117,"Percilla,TX"
19118,"Mansfield/Kennedale,TX"
19119,"Bulverde,TX"
19120,"Groom,TX"
19121,"Burkett,TX"
19122,"Bluetown,TX"
19123,"Oakwood,TX"
19124,"Keene,TX"
19125,"Hallsville,TX"
19126,"Center,TX"
19127,"Laguna Vista,TX"
19128,"Leon Valley,TX"
19129,"Farmersville,TX"
19130,"Three Rivers,TX"
19131,"Bhopal,TX"
19132,"Heidenheimer,TX"
19133,"Shepherd,TX"
19134,"Anahuac,TX"
19135,"Muenster,TX"
19136,"Medina Lake/San Antonio,TX"
19137,"Jasper,TX"
19138,"Kountze,TX"
19139,"Melissa,TX"
19140,"Carta Valley,TX"
19141,"Weslaco/Mcallen,TX"
19142,"Stephenville/Dublin,TX"
19143,"Ozona,TX"
19144,Austin 
19145,Robstown 
19146,"Canton,TX"
19147,"Gorman,TX"
19148,"Tuscola,TX"
19149,"Silsbee,TX"
19150,"Kaufman County,TX"
19151,"Arp,TX"
19152,"Argyle,TX"
19153,"Matagorda,TX"
19154,"Gilmer,TX"
19155,"Missouri City,TX"
19156,"Vernon,TX"
19157,"Ranger,TX"
19158,"North Richland Hills,TX"
